Índice;Título;Link;Data;Conteúdo;Fonte;Palavras-chave;Tema;Sentimento;Relevância;cluster
444;Veja rotas alternativas para evitar <b>obras</b> no antigo Anel Viário - Sampi.Net;https://www.google.com/url?rct=j&sa=t&url=https://sampi.net.br/piracicaba/noticias/2836113/cidade/2024/05/veja-rotas-alternativas-para-evitar-obras-no-antigo-anel-viario&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw30c7aoMGKPxK2v29tQf4HY;2024-05-30;"Motoristas que puderem evitar o trecho, podem utilizar rota alternativa pela <b>rodovia</b> Ernesto Paterniani, tanto para acessar a <b>rodovia</b> Luiz de Queiroz&nbsp;...";RODOVIA & OBRAS;rotas alternativas, antigo anel, veja rotas, alternativas para;construção;Neutro;0;construção - 2024-05-30
445;<b>Obras</b> na <b>Rodovia</b> da Soja devem melhorar escoamento agrícola no Piauí - Canal Rural;https://www.google.com/url?rct=j&sa=t&url=https://www.canalrural.com.br/nacional/bahia/obras-na-rodovia-da-soja-deve-melhorar-escoamento-agricola-no-piaui/&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw1PnUs14x1p9UMbpC5sW2uX;2024-05-30;"A previsão de finalização da <b>obra</b>, segundo governo piauiense, é para dezembro deste ano. ... A pavimentação de 53 km da <b>rodovia</b> PI-392, conhecida como&nbsp;...";RODOVIA & OBRAS;canal rural, piauí canal, escoamento agrícola, na rodovia;Outro tema;Neutro;0;Outro tema - 2024-05-30
446;VEJA DOCUMENTOS: DNIT pede que prefeito de Vilhena seja investigado por <b>obra</b> em <b>rodovia</b>;https://www.google.com/url?rct=j&sa=t&url=https://www.folhadosulonline.com.br/noticias/detalhe/2024/veja-documentos-dnit-pede-que-prefeito-vilhena-seja-investigado-por-obra-em-rodovia-promotor-manda-arquivar-denuncia&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw2182cV6hANoXRQ3nyAWnVc;2024-05-30;"O dinheiro custearia as <b>obras</b> que o município executa nos trechos urbanos das duas rodovias federais que cortam a cidade, mas nenhum centavo foi&nbsp;...";RODOVIA & OBRAS;prefeito vilhena, veja documentos, vilhena seja, seja investigado;transporte;Neutro;0;transporte - 2024-05-30
447;Geruenses celebram intervenções anunciadas pelo Governo do Estado;https://www.google.com/url?rct=j&sa=t&url=https://www.se.gov.br/noticias/desenvolvimento/geruenses_celebram_intervencoes_anunciadas_pelo_governo_do_estado&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw1lZd6lxuZjxRsgsyI573V4;2024-05-30;"... <b>obra</b> de reestruturação da principal <b>rodovia</b>, além do anúncio de novas <b>obras</b> para o município. Completamente revitalizado pelo Governo de Sergipe&nbsp;...";RODOVIA & OBRAS;governo estado, pelo governo, intervenções anunciadas, governo;construção;Neutro;0;construção - 2024-05-30
448;Governadora visita <b>obra</b> da <b>rodovia</b> estadual do Alto Oeste do RN - Tribuna do Norte;https://www.google.com/url?rct=j&sa=t&url=https://tribunadonorte.com.br/rio-grande-do-norte/governadora-visita-obra-da-rodovia-estadual-do-alto-oeste-do-rn/&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw0xhaiL5c3ZfcFoxbVLF9qj;2024-05-30;"O trecho em <b>obras</b>, que interliga os dois municípios mais populosos da região, fica na rota do comércio e do turismo e da integração entre o Rio Grande&nbsp;...";RODOVIA & OBRAS;governadora visita, visita obra, governadora, visita;construção;Neutro;0;construção - 2024-05-30
449;Estará o país em condições de pagar tão grandes obras? - Expresso;https://www.google.com/url?rct=j&sa=t&url=https://expresso.pt/podcasts/negocios-da-semana/2024-05-30-estara-o-pais-em-condicoes-de-pagar-tao-grandes-obras--668f277d&ct=ga&cd=CAIyHTQ0OGVkM2E3Y2UzYTM2MzU6Y29tLmJyOnB0OkJS&usg=AOvVaw3O8Jp_ZMkZ1vbYWOOsxpF2;2024-05-30;"... <b>investimento</b> público em Portugal? Ouça mais um podcast Negócios da Semana. ... <b>aeroporto</b> em Lisboa, o reforço da capacidade do atual, uma nova ponte&nbsp;...";AEROPORTO & INVESTIMENTO;obras expresso, condições pagar, grandes obras, pagar tão;construção;Neutro;0;construção - 2024-05-30
450;Tribunal de Justiça nega recurso da Matra e mantém licitação do Daem - Marília Notícia;https://www.google.com/url?rct=j&sa=t&url=https://marilianoticia.com.br/tribunal-de-justica-nega-recurso-da-matra-e-mantem-licitacao-do-daem/&ct=ga&cd=CAIyHThjZmU2NDlkNjI1MzQ5YjM6Y29tLmJyOnB0OkJS&usg=AOvVaw0cwVmBLZC2IW7zQi_dJ0B1;2024-05-30;"... <b>Saneamento</b> e Obras. Segundo o agravo de instrumento da Matra, a <b>concessão</b> desrespeitaria o Marco do <b>Saneamento</b>, que prevê como condição de&nbsp;...";SANEAMENTO & CONCESSÃO;licitação daem, tribunal justiça, daem marília, nega recurso;Outro tema;Neutro;0;Outro tema - 2024-05-30
451;Dirigentes do SINDISAN vão ao MPC para denunciar problemas na <b>concessão</b> do <b>saneamento</b>;https://www.google.com/url?rct=j&sa=t&url=https://www.fnucut.org.br/45363/dirigentes-do-sindisan-vao-ao-mpc-para-denunciar-problemas-na-concessao-do-saneamento/&ct=ga&cd=CAIyHThjZmU2NDlkNjI1MzQ5YjM6Y29tLmJyOnB0OkJS&usg=AOvVaw3Pm84Re-AYL_hLtTfX1WSU;2024-05-30;"O presidente do SINDISAN, Silvio Sá, e o secretário-geral do sindicato, Aécio Ferreira, estiveram, na manhã da quarta-feira, 29, no Ministério&nbsp;...";SANEAMENTO & CONCESSÃO;dirigentes sindisan, denunciar problemas, dirigentes, problemas na;Outro tema;Neutro;0;Outro tema - 2024-05-30
452;Em campanha interna, <b>BRK</b> orienta funcionários e contratados sobre comportamento ... - AF Notícias;https://www.google.com/url?rct=j&sa=t&url=https://afnoticias.com.br/estado/em-campanha-interna-brk-orienta-funcionarios-e-contratados-sobre-comportamento-seguro-no-transito&ct=ga&cd=CAIyHTU0YzJjM2YyMDc3ZDI5MzM6Y29tLmJyOnB0OkJS&usg=AOvVaw13-CrQPOgNKhKoX55IGJ-u;2024-05-30;A <b>BRK</b>, concessionária responsável pelos ... <b>BRK</b>. É ... Governo destaca <b>investimento</b> de mais de R$ 800 mil na Exposição Agropecuária de Araguaína.;INVESTIMENTO & BRK;orienta funcionários, funcionários contratados, contratados sobre, orienta;Outro tema;Neutro;0;Outro tema - 2024-05-30
453;Quase metade dos acidentes de trânsito em MG foi causado por desatenção - Estado de Minas;https://www.google.com/url?rct=j&sa=t&url=https://www.em.com.br/gerais/2024/05/6867589-quase-metade-dos-acidentes-de-transito-em-mg-foi-causado-por-desatencao.html&ct=ga&cd=CAIyHTY0Nzg1NDc0MWU5ZDY3ZWI6Y29tLmJyOnB0OkJS&usg=AOvVaw0RnhsgqG6X1JdnJE5ctTew;2024-05-30;"BH: linha 826 passa a circular aos domingos e feriados &middot; <b>ANTT</b> aprova edital para <b>concessão</b> de trecho da BR-040 entre BH e Goiás &middot; Motorista que feriu 4&nbsp;...";ANTT & CONCESSÃO;acidentes trânsito, estado minas, trânsito em, foi causado;Outro tema;Neutro;0;Outro tema - 2024-05-30
454;<b>ANTT</b> aprova edital de <b>concessão</b> da BR-040 entre Belo Horizonte e Cristalina, Goiás;https://www.google.com/url?rct=j&sa=t&url=https://pordentrodetudo.com.br/antt-aprova-edital-de-concessao-da-br-040-entre-belo-horizonte-e-cristalina-goias/&ct=ga&cd=CAIyHTY0Nzg1NDc0MWU5ZDY3ZWI6Y29tLmJyOnB0OkJS&usg=AOvVaw15-OaVKvs7ncG6x_DtfrWb;2024-05-30;"A Agência Nacional de Transportes Terrestres (<b>ANTT</b>) aprovou nesta quarta-feira (29/5) o edital de <b>concessão</b> da BR-040, trecho entre Belo Horizonte&nbsp;...";ANTT & CONCESSÃO;horizonte cristalina, entre belo, belo horizonte, cristalina goiás;Outro tema;Neutro;0;Outro tema - 2024-05-30
455;<b>ANTT</b> aprova edital de <b>concessão</b> da BR-040 entre Belo Horizonte e Cristalina, em Goiás;https://www.google.com/url?rct=j&sa=t&url=https://www.otempo.com.br/politica/2024/5/29/antt-aprova-edital-de-concessao-da-br-040-entre-belo-horizonte-e&ct=ga&cd=CAIyHTY0Nzg1NDc0MWU5ZDY3ZWI6Y29tLmJyOnB0OkJS&usg=AOvVaw3340R4RiD-czQmRxxzu7TN;2024-05-30;"<b>ANTT</b> aprova edital de <b>concessão</b> da BR-040 entre Belo Horizonte e Cristalina, em Goiás; edital deve ser publicado no Diário Oficial da União na&nbsp;...";ANTT & CONCESSÃO;horizonte cristalina, entre belo, cristalina em, belo horizonte;Outro tema;Neutro;0;Outro tema - 2024-05-30
456;Prefeito do Rio vai custear <b>obras</b> de prédio da UFRJ;https://www.google.com/url?rct=j&sa=t&url=https://conexao.ufrj.br/2024/05/prefeito-do-rio-vai-ajudar-em-obras-do-predio-da-ufrj/&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw2YX1ctTCLkWujKXTzxFoIi;2024-05-30;"A princípio, as <b>obras</b> estariam orçadas em torno de 10 milhões e ajudam a Universidade a recuperar parte do patrimônio. A ex-secretária Municipal&nbsp;...";CONSTRUÇÃO & OBRA;prefeito rio, obras prédio, prédio da, prefeito;construção;Neutro;0;construção - 2024-05-30
457;EM MARINGÁ, <b>OBRAS</b> DO NOVO TREVO DO CATUAÍ COMEÇAM NA SEGUNDA (3);https://www.google.com/url?rct=j&sa=t&url=https://www.youtube.com/watch%3Fv%3DzuHuB4Grkx8&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw0ZAf6vU2D7bH3eekZeyBK3;2024-05-30;"EM MARINGÁ, <b>OBRAS</b> DO NOVO TREVO DO CATUAÍ COMEÇAM NA SEGUNDA (3). 56 views · 6 hours ago #jovempanmaringa #jovempan #jovempanaovivo ...more. Jovem&nbsp;...";CONSTRUÇÃO & OBRA;trevo catuaí, na segunda, segunda, obras novo;construção;Neutro;0;construção - 2024-05-30
458;Movimentação de cargas ferroviárias em SC cresce acima da média nacional - Notisul;https://www.google.com/url?rct=j&sa=t&url=https://notisul.com.br/movimentacao-de-cargas-ferroviarias-em-sc-cresce-acima-da-media-nacional/&ct=ga&cd=CAIyHTM1N2ExZjNkNTMwOWY1ZTc6Y29tLmJyOnB0OkJS&usg=AOvVaw0S4MP2xF0TE8z5-Qku_Y_b;2024-05-30;"Desempenho das concessionárias <b>Rumo</b> Logística e <b>Ferrovia</b> Tereza Cristina. As principais concessionárias tiveram um desempenho significativo no&nbsp;...";FERROVIA & RUMO;cargas ferroviárias, movimentação cargas, cargas, ferroviárias em;mineração;Neutro;0;mineração - 2024-05-30
459;Governo está empenhado na melhoria do <b>saneamento</b> do meio nas principais cidades do País- PR;https://www.google.com/url?rct=j&sa=t&url=https://www.rm.co.mz/governo-esta-empenhado-na-melhoria-do-saneamento-do-meio-nas-principais-cidades-do-pais-pr/&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw1ydivwq6kQAdMm0Qqgg9QO;2024-05-30;"A infra-estrutura foi reconstruída num <b>investimento</b> de cerca de 16.6 milhões de dólares americanos desembolsados pelo governo com apoio do banco&nbsp;...";SANEAMENTO & INVESTIMENTO;governo está, melhoria saneamento, saneamento meio, está empenhado;Outro tema;Neutro;0;Outro tema - 2024-05-30
460;Governo está empenhado na melhoria do <b>saneamento</b> do meio nas principais cidades do País- PR;https://www.google.com/url?rct=j&sa=t&url=https://www.rm.co.mz/governo-esta-empenhado-na-melhoria-do-saneamento-do-meio-nas-principais-cidades-do-pais-pr/&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw1ydivwq6kQAdMm0Qqgg9QO;2024-05-30;"A infra-estrutura foi reconstruída num <b>investimento</b> de cerca de 16.6 milhões de dólares americanos desembolsados pelo governo com apoio do banco&nbsp;...";SANEAMENTO & OBRAS;governo está, melhoria saneamento, saneamento meio, está empenhado;Outro tema;Neutro;0;Outro tema - 2024-05-30
461;Gerdau reafirma plano de <b>investimentos</b> e otimização de sua operação no Brasil - Exame;https://www.google.com/url?rct=j&sa=t&url=https://exame.com/negocios/gerdau-plano-investimentos-otimizacao-operacao-brasil/&ct=ga&cd=CAIyHWJlYmIzNzUwMGVmZDMyODA6Y29tLmJyOnB0OkJS&usg=AOvVaw25yeZyqF3T3ui10nfOYnRO;2024-05-29;"... <b>mineração</b> responsável. A nova capacidade anual de produção de minério de ferro da empresa na mina de Miguel Burnier, distrito de Ouro Preto, de 5&nbsp;...";Mineração & Investimento;investimentos otimização, plano investimentos, brasil exame, operação brasil;mineração;Neutro;10;mineração - 2024-05-29
462;Minas e Energia estima prejuízo de R$ 1,1 bi na rede de energia do RS | Metrópoles;https://www.google.com/url?rct=j&sa=t&url=https://www.metropoles.com/brasil/minas-e-energia-estima-prejuizo-de-r-11-bi-na-rede-de-energia-do-rs&ct=ga&cd=CAIyHTY2YmJkODdhZWYxZDhhOWM6Y29tLmJyOnB0OkJS&usg=AOvVaw3vUUr46ikrvQYoZ7awWkow;2024-05-29;"Brasil &middot; Chuvas: 300 mil estão sem energia e 540 mil sem água no RS &middot; Brasil &middot; Itaipu: Paraguai poderá vender energia para <b>mercado brasileiro</b> em 2027.";Mineração & Mercado Brasileiro;minas energia, energia rs, energia estima, rede energia;energia;Neutro;10;energia - 2024-05-29
463;Vale enfrenta dificuldades para retomar operações em minas de cobre e níquel no Pará;https://www.google.com/url?rct=j&sa=t&url=https://www.bnamericas.com/pt/noticias/vale-enfrenta-dificuldades-para-retomar-operacoes-em-minas-de-cobre-e-niquel-no-para&ct=ga&cd=CAIyHTY2YmJkODdhZWYxZDhhOWM6Y29tLmJyOnB0OkJS&usg=AOvVaw0WaVlc9JJPqKCWVRFC0-I5;2024-05-29;"No final de março, a NETZSCH Bombas &amp; Sistemas inaugurou oficialmente a nova fábrica de bombas de fusos NOTOS® em Pomerode, Santa Catarina, Brasil. O&nbsp;...";Mineração & Mercado Brasileiro;retomar operações, operações em, em minas, enfrenta dificuldades;mineração;Neutro;9,6;mineração - 2024-05-29
464;Prefeitura de Aracaju dá início às <b>obras</b> de infraestrutura do Nova Olaria - AJN1;https://www.google.com/url?rct=j&sa=t&url=https://ajn1.com.br/urbano/prefeitura-de-aracaju-da-inicio-as-obras-de-infraestrutura-do-nova-olaria/&ct=ga&cd=CAIyHTJkZjYyMDc1ZTc3NGZkNzY6Y29tLmJyOnB0OkJS&usg=AOvVaw009Q-waEIOLUed9mGWSIpx;2024-05-29;"A <b>obra</b> contemplará a construção de drenagem ... Em seguida, será licitada a construção de 198 casas.A <b>obra</b> ... <b>linha de transmissão</b> em sentido à BR-235”,&nbsp;...";LINHA DE TRANSMISSÃO & OBRA;prefeitura aracaju, obras infraestrutura, aracaju dá, infraestrutura nova;transporte;Neutro;9,6;transporte - 2024-05-29
465;Entenda a importância da fiscalização de <b>obras</b> - Capacitação - Mapa da <b>Obra</b>;https://www.google.com/url?rct=j&sa=t&url=https://www.mapadaobra.com.br/capacitacao/entenda-a-importancia-da-fiscalizacao-de-obras/&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw1mvGqXJ-cK1urd-x_PbUQJ;2024-05-29;"A fiscalização de <b>obras</b> é um processo que garante que as <b>construções</b> sigam as normas técnicas, os regulamentos e as leis vigentes. Engenheiros e&nbsp;...";CONSTRUÇÃO & OBRA;fiscalização obras, da fiscalização, fiscalização, obras capacitação;construção;Neutro;9,6;construção - 2024-05-29
466;PMA autoriza início das <b>obras</b> de infraestrutura do Nova Olaria - FaxAju;https://www.google.com/url?rct=j&sa=t&url=https://www.faxaju.com.br/noticias/pma-autoriza-inicio-das-obras-de-infraestrutura-do-nova-olaria/&ct=ga&cd=CAIyHTJkZjYyMDc1ZTc3NGZkNzY6Y29tLmJyOnB0OkJS&usg=AOvVaw1PDdkdwMVUyHCVy6pLcDiD;2024-05-29;"Apenas em alguns locais, como o que fica abaixo da <b>linha de transmissão</b>, que precisaremos mudar, por questão de segurança. Refizemos o projeto&nbsp;...";LINHA DE TRANSMISSÃO & OBRA;olaria faxaju, obras infraestrutura, autoriza início, infraestrutura nova;transporte;Neutro;9,2;transporte - 2024-05-29
467;Brasil investiu R$ 439 bilhões em <b>obras</b> em 2022, alta de 16%, aponta IBGE - CNN Brasil;https://www.google.com/url?rct=j&sa=t&url=https://www.cnnbrasil.com.br/economia/macroeconomia/brasil-investiu-r-439-bilhoes-em-obras-em-2022-alta-de-16-aponta-ibge/&ct=ga&cd=CAIyHWQzYjcxNzRjNmM5MDliNjc6Y29tLmJyOnB0OkJS&usg=AOvVaw2Ya4u_8gn5iRM9Ype_4UKn;2024-05-29;"O Brasil investiu cerca de R$ 439 bilhões em <b>obras</b> no ano de 2022, de acordo com a Pesquisa Anual da Indústria da <b>Construção</b> (PAIC) divulgada&nbsp;...";CONSTRUÇÃO & OBRA;brasil investiu, investiu, cnn brasil, investiu 439;construção;Neutro;8,4;construção - 2024-05-29
468;Governo do RN realiza o maior investimento na restauração de rodovias estaduais em 14 anos;https://www.google.com/url?rct=j&sa=t&url=https://agorarn.com.br/ultimas/governo-do-rn-restauracao-rodovias/&ct=ga&cd=CAIyHTYyODYwYzVhMjY0ZGE4MmI6Y29tLmJyOnB0OkJS&usg=AOvVaw2Tf2poyhtM_7zIsqU6MHA_;2024-05-29;"São 427 milhões de reais em três frentes de <b>obras</b> quase simultâneas, que passaram a ser investidos com a assinatura da ordem de serviço para o&nbsp;...";RODOVIA & OBRAS;restauração rodovias, governo rn, maior investimento, rodovias estaduais;transporte;Neutro;7,8;transporte - 2024-05-29
469;Expropriações para <b>obras</b> de ampliação do <b>aeroporto</b> da Portela pressionam a ANA;https://www.google.com/url?rct=j&sa=t&url=https://jornaleconomico.sapo.pt/noticias/expropriacoes-para-obras-de-ampliacao-do-aeroporto-da-portela-pressionam-a-ana/&ct=ga&cd=CAIyHTFhZDNkOWU1YmQ0OTkyYWM6Y29tLmJyOnB0OkJS&usg=AOvVaw0gfqY8ZyHw7e-iHxYrzV7_;2024-05-29;"Para começar, a ANA – <b>Aeroportos</b> de Portugal tem de “desenvolver o plano de investimentos faseado para o <b>Aeroporto</b> Humberto Delgado, em estreita&nbsp;...";AEROPORTO & OBRAS;ampliação aeroporto, obras ampliação, aeroporto da, ampliação;construção;Neutro;7,8;construção - 2024-05-29
470;Celesc mobiliza grande operação para restabelecer <b>energia</b> após vendaval em Itajaí;https://www.google.com/url?rct=j&sa=t&url=https://www.celesc.com.br/listagem-noticias/celesc-mobiliza-grande-operacao-para-restabelecer-energia-apos-vendaval-em-itajai&ct=ga&cd=CAIyHWJhM2UyOTQ5Y2JmZmY4NmM6Y29tLmJyOnB0OkJS&usg=AOvVaw361_QYb-NfSnFSuTAFkaa4;2024-05-29;"Na <b>subestação</b>, cerca de 60 empregados de quatro regionais diferentes estavam envolvidos diretamente nos trabalhos de reparo e recuperação. Além disso,&nbsp;...";SUBESTAÇÃO & ENERGIA;restabelecer energia, celesc mobiliza, operação para, para restabelecer;energia;Neutro;7,6;energia - 2024-05-29
471;Aprovados <b>investimentos</b> para infraestrutura de <b>saneamento</b> dos rios e córregos de Formiga;https://www.google.com/url?rct=j&sa=t&url=https://ultimasnoticias.inf.br/noticia/aprovados-investimentos-para-infraestrutura-de-saneamento-dos-rios-e-corregos-de-formiga/&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw3kq1GBR5PTloeLgYx3K1ZI;2024-05-29;"Os vereadores aprovaram, na reunião da Câmara Municipal, nessa segunda-feira (27), o Projeto de Lei 730/2024, que autoriza o Poder Executivo a&nbsp;...";SANEAMENTO & INVESTIMENTO;aprovados investimentos, rios córregos, saneamento dos, investimentos para;transporte;Neutro;7,6;transporte - 2024-05-29
472;Aprovados <b>investimentos</b> para infraestrutura de <b>saneamento</b> dos rios e córregos de Formiga;https://www.google.com/url?rct=j&sa=t&url=https://ultimasnoticias.inf.br/noticia/aprovados-investimentos-para-infraestrutura-de-saneamento-dos-rios-e-corregos-de-formiga/&ct=ga&cd=CAIyHThmMDEzNTA3OTJmNmJlNWY6Y29tLmJyOnB0OkJS&usg=AOvVaw3kq1GBR5PTloeLgYx3K1ZI;2024-05-29;"Os vereadores aprovaram, na reunião da Câmara Municipal, nessa segunda-feira (27), o Projeto de Lei 730/2024, que autoriza o Poder Executivo a&nbsp;...";SANEAMENTO & OBRAS;aprovados investimentos, rios córregos, saneamento dos, investimentos para;transporte;Neutro;7,6;transporte - 2024-05-29
473;UFV Ribeiro Gonçalves entra em operação comercial | Editora Brasil <b>Energia</b>;https://www.google.com/url?rct=j&sa=t&url=https://brasilenergia.com.br/energia/solar/ufv-ribeiro-goncalves-entra-em-operacao-comercial&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw0ra6kObhyMGt9jyToFZrdc;2024-05-29;"UFV Ribeiro Gonçalves entra em operação comercial. A Equatorial <b>Energia</b> ... O assinante da Brasil <b>Energia</b> ... Veja outras notícias sobre solar. SOLAR&nbsp;...";ENERGIA & FOTOVOLTAICA;editora brasil, operação comercial, brasil energia, em operação;energia;Neutro;7,6;energia - 2024-05-29
474;UFV Ribeiro Gonçalves entra em operação comercial | Editora Brasil <b>Energia</b>;https://www.google.com/url?rct=j&sa=t&url=https://brasilenergia.com.br/energia/solar/ufv-ribeiro-goncalves-entra-em-operacao-comercial&ct=ga&cd=CAIyHTIxYjBiOThjNDY0ZjBhNWI6Y29tLmJyOnB0OkJS&usg=AOvVaw0ra6kObhyMGt9jyToFZrdc;2024-05-29;"UFV Ribeiro Gonçalves entra em operação comercial. A Equatorial <b>Energia</b> ... O assinante da Brasil <b>Energia</b> ... Veja outras notícias sobre solar. SOLAR&nbsp;...";FOTOVOLTAICA & SHELL;editora brasil, operação comercial, brasil energia, em operação;energia;Neutro;7,6;energia - 2024-05-29
475;<b>ANTT</b> realiza evento Sustentabilidade e Resiliência da Infraestrutura Viária;https://www.google.com/url?rct=j&sa=t&url=https://www.portaldotransito.com.br/noticias/mobilidade-e-tecnologia/eventos/antt-realiza-evento-sustentabilidade-e-resiliencia-da-infraestrutura-viaria/&ct=ga&cd=CAIyHTY0Nzg1NDc0MWU5ZDY3ZWI6Y29tLmJyOnB0OkJS&usg=AOvVaw3JUBQCQDsllOz2t04Hxuw2;2024-05-29;"Um deles é a inserção de elementos socioambientais nos contratos de <b>concessão</b> e do desenvolvimento. Ou outro, a implementação de índice que os&nbsp;...";ANTT & CONCESSÃO;evento sustentabilidade, sustentabilidade resiliência, sustentabilidade, resiliência da;Outro tema;Neutro;7,6;Outro tema - 2024-05-29
